Free_category_count,Neutral_category_count,Busy_Category_count,System_category_count,Battery_level,Battery_status,Background,Foreground,Service,Visible,Perceptible,Unknown,TimeStamp
5,2,2,17,85,charging,0,0,26,0,0,0,2013
5,3,3,18,43,charging,0,1,28,0,0,0,1922
5,3,1,28,70,charging,0,0,37,0,0,0,0556
5,3,3,18,72,charging,0,0,29,0,0,0,1543
6,3,1,21,85,charging,0,0,31,0,0,0,0724
5,2,3,16,84,charging,0,0,26,0,0,0,1936
3,2,3,17,71,discharging,0,0,25,0,0,0,0333
4,1,2,25,87,charging,0,0,32,0,0,0,2012
6,2,1,29,84,charging,0,0,38,0,0,0,1644
3,2,2,17,83,charging,0,0,24,0,0,0,1235
5,3,1,29,84,discharging,0,0,38,0,0,0,1212
4,2,3,17,81,charging,0,0,26,0,0,0,1159
4,1,1,25,71,charging,0,0,31,0,0,0,1953
5,3,4,17,75,charging,0,0,29,0,0,0,0259
5,4,3,19,61,discharging,0,0,31,0,0,0,2204
5,2,3,16,66,charging,0,0,26,0,0,0,1154
5,5,1,23,98,charging,0,0,34,0,0,0,1402
5,2,2,17,91,discharging,0,0,26,0,0,0,0433
6,3,1,20,74,charging,0,0,30,0,0,0,0519
6,2,1,27,89,discharging,0,0,36,0,0,0,1102
7,4,1,26,56,charging,0,0,38,0,0,0,0809
5,3,2,19,80,charging,0,0,29,0,0,0,0929
6,3,1,21,99,discharging,0,0,31,0,0,0,0814
5,5,1,20,77,charging,0,0,31,0,0,0,0241
5,3,1,27,54,charging,0,0,36,0,0,0,0727
1,0,0,0,98,discharging,0,0,1,0,0,0,2346
7,2,1,28,88,charging,0,0,38,0,0,0,1743
5,3,3,18,64,discharging,0,0,29,0,0,0,1601
5,3,1,27,61,discharging,0,0,36,0,0,0,0520
7,2,2,21,84,charging,0,0,32,0,0,0,0720
5,2,2,16,67,charging,0,0,25,0,0,0,1018
5,4,2,17,32,charging,0,0,28,0,0,0,0545
5,3,2,19,39,charging,0,0,28,0,0,0,0813
5,4,1,26,93,discharging,0,0,36,0,0,0,1710
5,4,3,16,91,charging,0,0,28,0,0,0,0251
5,2,2,17,52,discharging,0,0,26,0,0,0,0803
7,4,1,26,98,discharging,0,0,38,0,0,0,1101
5,3,2,19,48,discharging,0,0,29,0,0,0,0124
7,2,1,28,85,charging,0,0,38,0,0,0,1100
3,2,3,17,91,discharging,0,0,25,0,0,0,1446
5,4,3,27,83,discharging,0,0,39,0,0,0,1044
5,2,3,17,97,discharging,0,0,27,0,0,0,0806
3,1,0,0,95,charging,0,0,1,0,0,0,0527
5,4,2,18,79,discharging,0,1,28,0,0,0,1933
6,2,1,29,91,charging,0,0,38,0,0,0,2045
7,2,3,17,62,charging,0,0,29,0,0,0,0457
5,3,1,22,98,charging,0,0,31,0,0,0,1025
5,3,3,15,65,charging,0,0,26,0,0,0,0648
6,3,2,29,71,charging,0,0,40,0,0,0,0955
6,3,2,26,90,charging,0,0,37,0,0,0,1652
6,3,2,28,85,charging,0,0,39,0,0,0,1643
5,2,2,16,77,charging,0,0,25,0,0,0,0852
5,2,1,16,39,discharging,0,0,24,0,0,0,1045
5,3,2,15,34,discharging,0,0,25,0,0,0,1157
6,2,2,29,84,charging,0,0,39,0,0,0,0406
5,3,1,20,68,charging,0,1,28,0,0,0,0455
8,3,2,22,66,charging,0,0,35,0,0,0,0906
5,2,2,15,69,charging,0,0,24,0,0,0,0841
6,4,1,22,94,discharging,0,0,33,0,0,0,0913
1,0,0,0,97,discharging,0,0,1,0,0,0,1822
7,4,1,28,71,charging,0,0,40,0,0,0,0118
4,2,4,15,76,charging,0,0,25,0,0,0,1207
6,3,1,29,72,discharging,0,1,38,0,0,0,2000
5,4,4,16,55,charging,0,0,27,0,0,0,1000
5,3,1,18,75,discharging,0,0,27,0,0,0,2000
7,2,3,18,67,charging,0,1,29,0,0,0,0531
5,3,2,18,76,charging,0,0,28,0,0,0,1340
5,3,3,17,62,discharging,0,0,28,0,0,0,1649
6,2,2,27,83,charging,0,0,37,0,0,0,1657
4,3,3,18,98,discharging,0,0,28,0,0,0,1310
7,4,2,27,99,charging,0,0,40,0,0,0,1136
4,3,3,25,92,charging,0,0,35,0,0,0,2034
5,3,1,29,93,charging,0,0,38,0,0,0,1110
6,2,1,26,80,discharging,0,0,35,0,0,0,1242
5,4,3,14,61,charging,0,0,26,0,0,0,1229
7,2,1,30,58,charging,0,0,39,0,0,0,2339
6,4,1,26,89,discharging,0,0,37,0,0,0,0159
6,3,1,26,65,charging,0,0,36,0,0,0,0733
5,2,1,30,81,charging,0,0,38,0,0,0,1039
5,3,2,20,82,charging,0,0,30,0,0,0,0744
5,3,2,18,56,charging,0,0,28,0,0,0,0956
5,2,2,17,54,discharging,0,0,26,0,0,0,1748
5,4,3,17,71,discharging,0,1,28,0,0,0,1937
6,3,2,18,87,charging,0,0,29,0,0,0,2106
4,4,1,21,72,discharging,0,0,30,0,0,0,2211
9,3,2,22,48,charging,0,0,35,0,0,0,0857
7,2,1,26,92,charging,0,0,36,0,0,0,1743
6,3,1,28,52,charging,0,0,38,0,0,0,0830
5,3,2,17,87,discharging,0,0,27,0,0,0,0213
1,0,0,0,32,charging,0,0,1,0,0,0,1004
4,2,3,17,92,discharging,0,0,26,0,0,0,0450
5,2,1,27,92,discharging,0,0,35,0,0,0,0940
4,2,3,18,90,charging,0,0,27,0,0,0,0652
5,3,3,17,93,discharging,0,0,28,0,0,0,0905
5,4,2,17,92,charging,0,0,28,0,0,0,1230
5,3,3,17,90,discharging,0,0,28,0,0,0,1649
5,3,2,16,40,discharging,0,1,25,0,0,0,0542
5,4,2,17,76,charging,0,0,28,0,0,0,1112
5,2,2,17,69,discharging,0,0,26,0,0,0,2008
5,4,2,18,39,discharging,0,0,29,0,0,0,0828
1,0,1,0,72,charging,0,0,1,0,0,0,0620
1,0,0,0,97,discharging,0,0,1,0,0,0,1711
6,3,2,23,80,discharging,0,0,34,0,0,0,2010
6,3,2,17,89,charging,0,0,28,0,0,0,1229
5,2,2,17,86,charging,0,0,26,0,0,0,2351
5,3,2,18,90,discharging,0,0,28,0,0,0,1054
5,4,2,17,89,charging,0,0,28,0,0,0,1223
6,2,2,30,78,charging,0,0,40,0,0,0,1043
5,4,2,17,97,discharging,0,0,28,0,0,0,1804
5,3,2,16,91,discharging,0,0,26,0,0,0,1851
4,2,4,17,91,discharging,0,0,27,0,0,0,0332
7,4,2,22,79,charging,0,0,35,0,0,0,1120
6,3,2,17,95,discharging,0,0,28,0,0,0,2120
5,2,2,18,87,discharging,0,1,26,0,0,0,2042
5,3,3,17,50,charging,0,0,28,0,0,0,2338
7,2,3,17,59,charging,0,0,29,0,0,0,0453
7,2,1,26,96,charging,0,0,36,0,0,0,0924
5,2,3,18,61,charging,0,0,28,0,0,0,1959
7,2,1,28,84,charging,0,0,38,0,0,0,1736
5,2,2,15,78,charging,0,0,24,0,0,0,1302
5,3,2,15,99,discharging,0,0,25,0,0,0,2137
4,2,4,17,87,charging,0,0,27,0,0,0,2345
6,3,2,19,77,discharging,0,0,30,0,0,0,0447
5,4,1,20,87,charging,0,0,30,0,0,0,0505
5,2,2,18,42,discharging,0,0,27,0,0,0,2147
6,2,2,27,75,charging,0,0,37,0,0,0,0746
5,3,1,20,37,discharging,0,1,28,0,0,0,2305
5,2,3,17,52,charging,0,0,27,0,0,0,1304
5,3,3,19,58,charging,0,0,30,0,0,0,1845
6,3,1,21,69,charging,0,0,31,0,0,0,0828
1,0,0,0,85,charging,0,0,1,0,0,0,2139
5,3,2,27,64,discharging,0,0,37,0,0,0,2308
5,3,1,28,94,discharging,0,0,37,0,0,0,1110
5,3,1,20,80,charging,0,1,28,0,0,0,0515
7,2,3,18,61,discharging,0,1,29,0,0,0,0205
5,3,2,17,63,discharging,0,1,26,0,0,0,0612
5,3,1,21,61,charging,0,0,30,0,0,0,0421
5,3,1,16,68,charging,0,0,25,0,0,0,1857
5,4,2,18,82,discharging,0,0,29,0,0,0,2000
6,3,2,20,46,discharging,0,0,31,0,0,0,2013
5,3,1,15,91,discharging,0,0,24,0,0,0,1741
4,3,2,14,94,charging,0,0,23,0,0,0,2214
4,3,3,18,57,discharging,0,0,28,0,0,0,0337
5,3,2,17,69,discharging,0,0,27,0,0,0,0557
5,4,1,22,89,charging,0,0,32,0,0,0,0858
6,2,1,26,99,charging,0,0,35,0,0,0,1343
6,3,2,30,82,charging,0,0,41,0,0,0,0340
5,4,3,18,69,charging,0,1,29,0,0,0,0221
5,3,2,17,75,charging,0,1,26,0,0,0,0620
4,2,3,17,70,discharging,0,0,26,0,0,0,2255
5,4,2,17,1,charging,0,0,28,0,0,0,1241
6,2,1,19,45,charging,0,0,28,0,0,0,1909
6,4,2,30,44,charging,0,0,39,0,0,0,0951
5,3,1,20,83,charging,0,0,29,0,0,0,2302
5,2,2,17,85,discharging,0,0,26,0,0,0,0232
5,2,3,16,33,charging,0,0,26,0,0,0,2255
5,2,1,26,57,charging,0,0,34,0,0,0,0824
6,3,1,20,68,charging,0,0,30,0,0,0,0516
5,3,2,16,60,discharging,0,0,26,0,0,0,0500
5,3,2,18,97,charging,0,0,28,0,0,0,1102
6,4,1,26,79,charging,0,0,37,0,0,0,1244
6,3,1,28,69,discharging,0,0,38,0,0,0,2129
6,2,2,17,60,discharging,0,0,27,0,0,0,0949
5,3,2,18,91,charging,0,0,28,0,0,0,0406
4,3,2,15,91,charging,0,0,24,0,0,0,2332
5,3,2,18,79,discharging,0,0,28,0,0,0,1605
5,3,2,18,31,discharging,0,0,28,0,0,0,0414
6,3,1,30,67,charging,0,0,40,0,0,0,0726
6,3,2,19,85,charging,0,0,30,0,0,0,0937
5,3,2,18,85,charging,0,0,28,0,0,0,1032
6,3,2,18,76,charging,0,0,29,0,0,0,0924
5,3,2,29,75,discharging,0,0,38,0,0,0,0257
6,2,1,26,88,charging,0,0,35,0,0,0,0933
5,2,2,19,91,charging,0,0,28,0,0,0,2132
5,3,1,27,81,discharging,0,0,36,0,0,0,0343
5,3,1,25,70,discharging,0,0,34,0,0,0,0354
5,2,3,17,82,charging,0,1,26,0,0,0,2029
4,2,3,17,70,charging,0,0,26,0,0,0,2312
5,4,1,20,80,discharging,0,0,30,0,0,0,1826
5,4,1,21,95,charging,0,0,30,0,0,1,2030
5,2,2,17,97,charging,0,0,26,0,0,0,0242
5,3,2,18,95,charging,0,0,28,0,0,0,2109
5,2,1,16,74,charging,0,0,24,0,0,0,1329
6,2,2,29,68,charging,0,0,39,0,0,0,2040
5,4,3,17,72,charging,0,0,29,0,0,0,0945
5,2,1,27,81,charging,0,0,35,0,0,0,2235
7,3,1,26,88,charging,0,0,37,0,0,0,0952
4,4,2,25,95,charging,0,0,35,0,0,0,2041
5,2,2,16,50,discharging,0,0,25,0,0,0,0953
3,2,3,17,92,discharging,0,0,25,0,0,0,1349
5,3,1,28,70,discharging,0,0,37,0,0,0,2234
7,2,3,17,89,charging,0,0,29,0,0,0,1800
5,3,2,15,83,charging,0,0,25,0,0,0,2154
5,3,2,17,78,discharging,0,0,27,0,0,0,0452
5,2,1,26,59,charging,0,0,34,0,0,0,0845
5,2,1,16,55,charging,0,0,24,0,0,0,0832
7,3,1,26,87,charging,0,0,37,0,0,0,1741
6,3,2,18,85,discharging,0,1,28,0,0,0,1916
5,2,2,16,67,charging,0,0,25,0,0,0,2334
5,3,1,26,60,charging,0,0,35,0,0,0,0828
5,3,2,17,56,charging,0,0,27,0,0,0,1259
4,2,3,18,77,discharging,0,0,27,0,0,0,2114
5,3,2,20,69,discharging,0,0,30,0,0,0,0806
5,4,1,18,1,charging,0,0,28,0,0,0,0125
5,3,2,18,83,charging,0,0,28,0,0,0,0742
5,2,3,16,85,charging,0,0,26,0,0,0,1937
5,2,2,17,59,discharging,0,1,25,0,0,0,0340
4,3,3,17,77,charging,0,0,27,0,0,0,2321
6,2,2,28,91,discharging,0,0,38,0,0,0,1404
5,2,2,17,89,discharging,0,0,26,0,0,0,1641
4,3,3,18,91,charging,0,0,28,0,0,0,1926
4,2,3,17,97,discharging,0,0,26,0,0,0,1416
6,4,1,29,73,charging,0,0,40,0,0,0,1638
7,2,3,19,93,discharging,0,1,30,0,0,0,1931
5,3,1,26,43,charging,0,0,35,0,0,0,0754
5,2,2,16,66,discharging,0,0,25,0,0,0,0432
5,5,1,26,93,charging,0,0,37,0,0,0,1013
3,2,3,17,96,charging,0,0,25,0,0,0,0856
1,0,0,0,40,charging,0,0,1,0,0,0,1104
6,3,2,18,84,discharging,0,1,28,0,0,0,1918
5,2,3,16,99,discharging,0,0,26,0,0,0,1732
5,3,2,17,50,charging,0,0,27,0,0,0,0533
5,3,2,18,78,discharging,0,0,28,0,0,0,0400
5,2,2,17,77,charging,0,0,26,0,0,0,0331
5,2,2,16,32,charging,0,0,25,0,0,0,1039
5,2,3,18,79,charging,0,0,28,0,0,0,2202
6,5,1,30,79,charging,0,0,42,0,0,0,0648
5,3,4,17,89,charging,0,0,29,0,0,0,0318
4,2,1,25,59,charging,0,0,32,0,0,0,1942
6,3,1,29,79,charging,0,0,39,0,0,0,0746
5,3,4,17,94,charging,0,0,29,0,0,0,0330
5,3,2,18,42,charging,0,1,27,0,0,0,0540
1,0,0,0,80,charging,0,0,1,0,0,0,2225
5,2,2,17,55,discharging,0,0,26,0,0,0,0630
4,2,3,17,79,charging,0,0,26,0,0,0,0824
6,4,3,20,74,charging,0,0,33,0,0,0,1157
5,3,2,17,74,charging,0,0,27,0,0,0,1132
6,3,1,26,67,charging,0,0,36,0,0,0,0806
5,3,3,18,94,discharging,0,0,29,0,0,0,2005
1,0,0,0,84,discharging,0,0,1,0,0,0,1101
6,2,2,18,49,charging,0,0,28,0,0,0,0951
5,2,3,15,67,charging,0,0,25,0,0,0,0522
5,2,2,17,60,discharging,0,0,26,0,0,0,0625
6,3,2,17,85,charging,0,0,28,0,0,0,1222
5,2,2,16,87,charging,0,0,25,0,0,0,0914
6,4,2,29,81,charging,0,0,41,0,0,0,0711
4,2,3,17,83,discharging,0,0,26,0,0,0,1921
6,3,1,26,82,discharging,0,0,36,0,0,0,1325
5,2,2,17,77,charging,0,0,26,0,0,0,1114
5,3,3,19,62,discharging,0,0,30,0,0,0,0422
5,3,2,17,93,charging,0,0,27,0,0,0,0809
5,4,1,29,65,charging,0,0,39,0,0,0,0522
5,2,2,15,74,charging,0,0,24,0,0,0,0954
5,2,1,26,68,charging,0,0,34,0,0,0,2248
4,2,2,16,96,discharging,0,0,24,0,0,0,0045
6,3,1,26,86,discharging,0,0,36,0,0,0,1054
5,2,1,17,68,charging,0,0,25,0,0,0,1935
6,2,2,29,64,charging,0,0,39,0,0,0,2036
6,3,1,29,94,charging,0,0,39,0,0,0,2354
5,2,2,16,46,charging,0,0,25,0,0,0,1254
5,2,1,27,73,charging,0,0,35,0,0,0,1707
5,4,3,17,87,charging,0,0,29,0,0,0,2243
7,3,1,27,51,charging,0,0,38,0,0,0,2235
5,4,2,25,99,discharging,0,0,36,0,0,0,2128
5,2,3,19,31,charging,0,0,29,0,0,0,2012
5,4,2,16,75,discharging,0,1,26,0,0,0,0217
1,0,0,0,74,charging,0,0,1,0,0,0,2217
5,3,2,17,85,discharging,0,0,27,0,0,0,1918
5,4,3,17,52,discharging,0,0,29,0,0,0,0947
7,3,1,26,71,charging,0,0,37,0,0,0,0910
5,3,2,17,39,charging,0,0,27,0,0,0,0732
5,4,3,21,42,charging,0,0,33,0,0,0,0108
6,3,2,28,94,charging,0,0,39,0,0,0,0841
7,3,1,23,81,charging,0,0,31,0,0,0,2305
5,3,3,17,41,charging,0,0,28,0,0,0,0955
5,2,2,17,62,charging,0,0,26,0,0,0,1054
5,3,1,20,79,discharging,0,0,29,0,0,0,1719
4,3,3,18,81,charging,0,0,28,0,0,0,1833
5,3,2,18,45,charging,0,0,28,0,0,0,0542
7,3,2,23,1,full,0,0,33,0,0,0,1533
5,3,2,19,73,charging,0,0,29,0,0,0,0931
5,2,3,18,95,discharging,0,0,28,0,0,0,0035
5,4,1,20,67,charging,0,1,29,0,0,0,0528
5,4,2,18,97,discharging,0,0,29,0,0,0,1532
5,3,3,17,57,discharging,0,0,28,0,0,0,2131
6,4,3,20,61,charging,0,0,33,0,0,0,1141
6,3,1,27,87,charging,0,0,37,0,0,0,1726
5,2,2,16,78,charging,0,0,25,0,0,0,0901
5,3,3,17,65,charging,0,0,28,0,0,0,2017
7,2,3,17,47,charging,0,0,29,0,0,0,0506
5,4,1,21,97,charging,0,0,31,0,0,0,1102
5,3,3,18,65,charging,0,0,29,0,0,0,0937
5,3,3,18,86,discharging,0,0,29,0,0,0,2032
5,3,1,17,81,discharging,0,1,25,0,0,0,1842
7,3,1,26,93,charging,0,0,37,0,0,0,0915
5,2,2,27,80,discharging,0,0,36,0,0,0,1332
6,3,3,17,83,charging,0,0,29,0,0,0,0638
5,3,1,27,59,charging,0,0,36,0,0,0,0726
5,2,1,27,96,discharging,0,0,35,0,0,0,0840
5,4,2,17,79,discharging,0,0,28,0,0,0,1103
5,3,1,25,90,discharging,0,0,34,0,0,0,2120
5,2,2,27,86,discharging,0,0,36,0,0,0,1731
5,2,2,17,81,discharging,0,1,25,0,0,0,1854
7,2,3,16,64,discharging,0,0,28,0,0,0,1630
5,4,2,17,46,discharging,0,0,28,0,0,0,0721
5,3,2,15,30,charging,0,0,25,0,0,0,2218
5,2,3,16,74,charging,0,0,26,0,0,0,2316
1,0,0,0,91,charging,0,0,1,0,0,0,1103
7,2,2,21,81,charging,0,0,32,0,0,0,0715
6,3,2,27,90,charging,0,0,38,0,0,0,0831
5,2,1,28,56,discharging,0,0,35,0,0,0,0710
5,3,2,27,98,discharging,0,0,37,0,0,0,0745
5,3,2,17,61,charging,0,0,27,0,0,0,1030
5,4,2,17,66,charging,0,0,28,0,0,0,1056
4,2,3,17,83,discharging,0,0,26,0,0,0,1014
5,3,2,18,41,charging,0,0,28,0,0,0,0644
6,4,1,29,72,charging,0,0,40,0,0,0,1048
5,3,2,17,83,charging,0,0,27,0,0,0,2219
7,3,1,26,96,discharging,0,0,37,0,0,0,1825
5,5,1,26,86,discharging,0,0,37,0,0,0,0952
5,3,1,27,94,discharging,0,0,36,0,0,0,0230
6,3,2,27,74,charging,0,0,38,0,0,0,1645
5,3,3,18,90,charging,0,0,29,0,0,0,1058
5,2,2,27,89,charging,0,0,36,0,0,0,1739
4,2,3,16,82,charging,0,0,25,0,0,0,1147
5,2,2,17,99,discharging,0,0,26,0,0,0,1643
5,2,3,16,81,discharging,0,0,26,0,0,0,0304
4,2,3,17,99,charging,0,0,26,0,0,0,0319
5,3,4,16,73,charging,0,0,28,0,0,0,1745
6,2,2,22,44,discharging,0,0,32,0,0,0,0631
5,4,2,17,36,discharging,0,0,28,0,0,0,0352
5,2,1,27,65,charging,0,0,35,0,0,0,0930
5,3,2,15,80,charging,0,0,25,0,0,0,1054
5,3,3,18,56,charging,0,0,29,0,0,0,1607
5,3,1,27,93,charging,0,0,36,0,0,0,2051
6,3,3,17,96,discharging,0,0,29,0,0,0,0806
3,2,2,17,93,charging,0,0,24,0,0,0,1254
6,3,2,29,72,charging,0,0,40,0,0,0,2119
5,3,2,20,78,charging,0,0,30,0,0,0,0738
1,0,0,0,1,charging,0,0,1,0,0,0,2354
5,2,2,15,83,discharging,0,0,24,0,0,0,0000
6,3,1,29,77,charging,0,0,39,0,0,0,2117
5,2,1,17,73,charging,0,0,25,0,0,0,1942
5,2,2,18,74,charging,0,0,27,0,0,0,0011
1,0,0,0,87,charging,0,0,1,0,0,0,0056
5,2,2,18,77,discharging,0,1,26,0,0,0,0141
5,3,2,18,93,charging,0,0,28,0,0,0,2239
5,2,1,26,82,discharging,0,0,34,0,0,0,1135
5,4,2,17,72,discharging,0,0,28,0,0,0,0402
5,3,2,18,79,charging,0,0,28,0,0,0,1344
5,3,2,17,82,charging,0,0,27,0,0,0,0326
5,3,2,17,67,discharging,0,0,27,0,0,0,2333
5,3,2,17,92,charging,0,0,27,0,0,0,1013
5,4,1,20,88,charging,0,0,30,0,0,0,2234
5,4,2,17,83,discharging,0,0,28,0,0,0,1812
6,3,2,29,62,discharging,0,0,40,0,0,0,0929
5,2,1,15,39,discharging,0,0,23,0,0,0,0559
7,3,1,26,70,charging,0,0,37,0,0,0,0810
5,2,1,18,44,charging,0,0,26,0,0,0,1908
5,2,2,17,54,discharging,0,0,26,0,0,0,0354
5,3,3,18,90,discharging,0,0,29,0,0,0,0127
6,4,1,28,79,charging,0,0,39,0,0,0,1106
7,4,1,26,60,charging,0,0,38,0,0,0,0659
5,5,1,26,89,charging,0,0,37,0,0,0,1003
5,4,2,17,50,charging,0,0,28,0,0,0,1134
7,4,1,26,87,charging,0,0,38,0,0,0,1036
5,3,2,15,48,charging,0,0,25,0,0,0,0246
4,2,4,15,62,charging,0,0,25,0,0,0,1102
5,3,1,29,43,charging,0,0,38,0,0,0,2201
5,4,1,23,81,charging,0,0,33,0,0,0,1321
5,2,2,15,93,discharging,0,0,24,0,0,0,1829
5,3,1,28,77,charging,0,0,37,0,0,0,2110
5,2,1,26,56,charging,0,0,34,0,0,0,0821
5,2,1,27,77,charging,0,0,35,0,0,0,1712
1,0,0,0,78,charging,0,0,1,0,0,0,2222
5,4,2,17,54,charging,0,1,27,0,0,0,0538
4,4,3,18,70,charging,0,0,28,0,0,0,2119
7,2,1,28,88,discharging,0,0,38,0,0,0,1819
6,3,2,19,48,discharging,0,0,30,0,0,0,0750
6,3,1,26,63,discharging,0,0,36,0,0,0,1922
5,3,2,17,53,charging,0,0,27,0,0,0,0538
5,3,3,17,50,charging,0,1,27,0,0,0,0608
4,2,3,18,79,discharging,0,1,26,0,0,0,0445
5,2,1,28,68,discharging,0,1,35,0,0,0,0407
5,3,2,15,64,discharging,0,0,25,0,0,0,0409
5,3,2,18,94,charging,0,0,28,0,0,0,2106
5,2,2,23,75,discharging,0,0,32,0,0,0,0348
5,3,1,16,85,charging,0,0,25,0,0,0,1919
5,2,1,17,97,charging,0,0,25,0,0,0,2028
6,3,2,20,97,charging,0,0,31,0,0,0,2115
5,2,2,16,54,charging,0,0,25,0,0,0,1101
5,3,2,17,48,charging,0,0,27,0,0,0,0531
5,3,2,17,52,discharging,0,0,27,0,0,0,0753
5,3,2,15,66,charging,0,0,25,0,0,0,1316
5,2,2,16,71,discharging,0,0,25,0,0,0,0651
5,3,2,18,68,discharging,0,1,27,0,0,0,2150
6,4,2,27,64,charging,0,0,38,0,0,0,0732
5,2,2,17,98,charging,0,0,26,0,0,0,1241
5,3,1,15,90,discharging,0,0,24,0,0,0,1124
5,2,3,17,40,charging,0,0,27,0,0,0,2332
6,4,2,28,92,discharging,0,0,40,0,0,0,1024
5,3,2,28,85,charging,0,0,38,0,0,0,1655
5,3,2,18,43,charging,0,1,27,0,0,0,0541
5,3,2,18,89,charging,0,0,28,0,0,0,1851
4,2,3,17,85,discharging,0,0,26,0,0,0,1952
5,3,1,26,68,discharging,0,0,35,0,0,0,2242
5,3,3,15,59,charging,0,0,26,0,0,0,0641
5,2,2,18,56,discharging,0,0,27,0,0,0,1003
5,4,1,21,67,charging,0,0,31,0,0,0,1943
5,2,2,18,65,discharging,0,0,27,0,0,0,0108
7,2,3,17,84,discharging,0,0,29,0,0,0,1425
5,3,3,15,45,discharging,0,0,26,0,0,0,0754
5,2,1,26,96,charging,0,0,34,0,0,0,2336
6,3,2,17,97,charging,0,0,28,0,0,0,1355
5,2,3,15,40,charging,0,0,25,0,0,0,0016
5,3,4,18,66,charging,0,0,30,0,0,0,1143
5,3,2,17,67,discharging,0,0,27,0,0,0,0758
4,2,2,16,89,charging,0,0,24,0,0,0,0003
5,3,1,20,80,charging,0,0,29,0,0,0,0519
6,3,2,22,63,charging,0,0,33,0,0,0,0859
6,2,2,30,79,charging,0,0,40,0,0,0,1044
5,3,2,16,95,charging,0,0,26,0,0,0,0640
1,0,0,0,91,discharging,0,0,1,0,0,0,0138
5,5,1,23,93,charging,0,0,34,0,0,0,1345
5,3,2,15,59,discharging,0,0,25,0,0,0,0509
5,4,1,27,59,charging,0,0,37,0,0,0,2100
5,3,3,18,97,charging,0,0,29,0,0,0,1117
5,4,1,21,80,charging,0,0,31,0,0,0,2000
5,5,1,22,85,discharging,0,0,33,0,0,0,1855
6,3,1,21,75,charging,0,0,30,0,0,0,0919
5,2,2,19,82,charging,0,0,28,0,0,0,2117
5,3,3,17,35,charging,0,0,28,0,0,0,0947
5,3,2,18,64,charging,0,1,27,0,0,0,0605
5,2,2,16,95,charging,0,0,25,0,0,0,1110
5,4,1,21,91,charging,0,0,30,0,0,1,2020
5,3,3,18,78,discharging,0,1,28,0,0,0,1950
5,2,3,16,95,charging,0,0,26,0,0,0,2000
4,2,3,18,89,discharging,0,0,27,0,0,0,1640
5,3,2,16,84,charging,0,0,26,0,0,0,1428
4,2,3,18,51,charging,0,0,27,0,0,0,0501
5,2,1,29,73,charging,0,0,37,0,0,0,1738
5,3,2,18,52,charging,0,0,28,0,0,0,0933
5,5,1,19,91,charging,0,0,30,0,0,0,2043
4,2,4,15,75,charging,0,0,25,0,0,0,1206
6,3,2,19,84,charging,0,0,30,0,0,0,0935
5,3,0,22,79,discharging,0,0,29,0,0,0,2255
5,2,2,15,42,discharging,0,0,24,0,0,0,1610
5,4,2,20,56,discharging,0,0,31,0,0,0,0743
5,2,3,17,81,discharging,0,0,27,0,0,0,0333
6,4,1,30,99,discharging,0,0,41,0,0,0,0355
5,2,2,18,86,charging,0,0,27,0,0,0,2032
5,2,2,16,89,discharging,0,0,25,0,0,0,2359
5,2,2,18,97,discharging,0,0,27,0,0,0,1755
7,3,1,26,63,discharging,0,0,37,0,0,0,0802
5,3,2,18,92,discharging,0,0,28,0,0,0,0633
6,3,2,18,93,charging,0,0,29,0,0,0,2119
5,3,3,17,76,discharging,0,0,28,0,0,0,0650
7,2,1,27,77,charging,0,0,37,0,0,0,2306
5,3,1,26,74,charging,0,0,35,0,0,0,0852
5,4,2,20,1,charging,0,0,31,0,0,0,0330
7,3,1,26,65,charging,0,0,37,0,0,0,0827
6,3,2,27,57,charging,0,0,38,0,0,0,2210
5,2,2,17,55,discharging,0,0,26,0,0,0,0713
7,2,3,17,70,discharging,0,0,29,0,0,0,0556
8,2,2,21,90,discharging,0,0,33,0,0,0,1330
7,4,2,21,90,charging,0,0,34,0,0,0,1138
5,3,1,27,95,charging,0,0,36,0,0,0,1707
5,4,3,17,66,discharging,0,0,29,0,0,0,0314
7,5,1,26,80,discharging,0,0,39,0,0,0,1508
5,2,2,16,56,charging,0,0,25,0,0,0,0225
5,2,2,17,56,discharging,0,0,26,0,0,0,0904
5,5,1,20,61,charging,0,0,31,0,0,0,1944
5,4,2,17,92,charging,0,0,28,0,0,0,1329
6,2,2,26,95,discharging,0,0,36,0,0,0,1433
6,3,1,26,98,charging,0,0,36,0,0,0,0737
4,2,3,18,74,discharging,0,0,27,0,0,0,2153
1,0,0,0,37,discharging,0,0,1,0,0,0,1020
5,4,3,17,86,charging,0,0,29,0,0,0,1328
5,2,2,19,75,charging,0,0,28,0,0,0,0849
8,3,2,21,73,discharging,0,0,34,0,0,0,1751
6,4,1,29,76,charging,0,0,40,0,0,0,1053
5,3,2,17,69,charging,0,0,27,0,0,0,0949
5,3,3,19,85,discharging,0,0,30,0,0,0,2038
8,4,2,20,66,charging,0,0,34,0,0,0,0508
5,4,1,27,50,charging,0,0,37,0,0,0,2043
5,2,2,15,80,charging,0,0,24,0,0,0,2016
5,2,2,18,56,discharging,0,0,27,0,0,0,0751
5,3,2,17,92,charging,0,0,27,0,0,0,0804
3,2,3,17,83,charging,0,0,25,0,0,0,1222
5,3,2,15,49,charging,0,0,25,0,0,0,0247
